t,i,dest_port,size
4190,7,-1,-1
4191,0,0,160
4191,1,0,160
4191,2,-1,-1
4191,3,-1,-1
4191,4,-1,-1
4191,5,-1,-1
4191,6,-1,-1
4191,7,-1,-1
4192,0,0,160
4192,1,0,160
4192,2,-1,-1
4192,3,-1,-1
4192,4,-1,-1
4192,5,-1,-1
4192,6,-1,-1
4192,7,-1,-1
4193,0,0,160
4193,1,0,160
4193,2,-1,-1
4193,3,-1,-1
4193,4,-1,-1
4193,5,-1,-1
4193,6,-1,-1
4193,7,-1,-1
4194,0,0,160
4194,1,0,160
4194,2,-1,-1
4194,3,-1,-1
4194,4,-1,-1
4194,5,-1,-1
4194,6,-1,-1
4194,7,-1,-1
4195,0,0,160
4195,1,0,160
4195,2,-1,-1
4195,3,-1,-1
4195,4,-1,-1
4195,5,-1,-1
4195,6,-1,-1
4195,7,-1,-1
4196,0,0,160
4196,1,0,160
4196,2,-1,-1
4196,3,-1,-1
4196,4,-1,-1
4196,5,-1,-1
4196,6,-1,-1
4196,7,-1,-1
4197,0,0,160
4197,1,0,160
4197,2,-1,-1
4197,3,-1,-1
4197,4,-1,-1
4197,5,-1,-1
4197,6,-1,-1
4197,7,-1,-1
4198,0,0,160
4198,1,0,160
4198,2,-1,-1
4198,3,-1,-1
4198,4,-1,-1
4198,5,-1,-1
4198,6,-1,-1
4198,7,-1,-1
4199,0,0,160
4199,1,0,160
4199,2,-1,-1
4199,3,-1,-1
4199,4,-1,-1
4199,5,-1,-1
4199,6,-1,-1
4199,7,-1,-1
4200,0,0,160
4200,1,0,160
4200,2,-1,-1
4200,3,-1,-1
4200,4,-1,-1
4200,5,-1,-1
4200,6,-1,-1
4200,7,-1,-1
4201,0,0,160
4201,1,0,160
4201,2,-1,-1
4201,3,-1,-1
4201,4,-1,-1
4201,5,-1,-1
4201,6,-1,-1
4201,7,-1,-1
4202,0,0,160
4202,1,0,160
4202,2,-1,-1
4202,3,-1,-1
4202,4,-1,-1
4202,5,-1,-1
4202,6,-1,-1
4202,7,-1,-1
4203,0,0,160
4203,1,0,160
4203,2,-1,-1
4203,3,-1,-1
4203,4,-1,-1
4203,5,-1,-1
4203,6,-1,-1
4203,7,-1,-1
4204,0,0,160
4204,1,0,160
4204,2,-1,-1
4204,3,-1,-1
4204,4,-1,-1
4204,5,-1,-1
4204,6,-1,-1
4204,7,-1,-1
4205,0,0,160
4205,1,0,160
4205,2,-1,-1
4205,3,-1,-1
4205,4,-1,-1
4205,5,-1,-1
4205,6,-1,-1
4205,7,-1,-1
4206,0,0,160
4206,1,0,160
4206,2,-1,-1
4206,3,-1,-1
4206,4,-1,-1
4206,5,-1,-1
4206,6,-1,-1
4206,7,-1,-1
4207,0,0,160
4207,1,0,160
4207,2,-1,-1
4207,3,-1,-1
4207,4,-1,-1
4207,5,-1,-1
4207,6,-1,-1
4207,7,-1,-1
4208,0,0,160
4208,1,0,160
4208,2,-1,-1
4208,3,-1,-1
4208,4,-1,-1
4208,5,-1,-1
4208,6,-1,-1
4208,7,-1,-1
4209,0,0,160
4209,1,0,160
4209,2,-1,-1
4209,3,-1,-1
4209,4,-1,-1
4209,5,-1,-1
4209,6,-1,-1
4209,7,-1,-1
4210,0,0,160
4210,1,0,160
4210,2,-1,-1
4210,3,-1,-1
4210,4,-1,-1
4210,5,-1,-1
4210,6,-1,-1
4210,7,-1,-1
4211,0,0,160
4211,1,0,160
4211,2,-1,-1
4211,3,-1,-1
4211,4,-1,-1
4211,5,-1,-1
4211,6,-1,-1
4211,7,-1,-1
4212,0,0,160
4212,1,0,160
4212,2,-1,-1
4212,3,-1,-1
4212,4,-1,-1
4212,5,-1,-1
4212,6,-1,-1
4212,7,-1,-1
4213,0,0,160
4213,1,0,160
4213,2,-1,-1
4213,3,-1,-1
4213,4,-1,-1
4213,5,-1,-1
4213,6,-1,-1
4213,7,-1,-1
4214,0,0,160
4214,1,0,160
4214,2,-1,-1
4214,3,-1,-1
4214,4,-1,-1
4214,5,-1,-1
4214,6,-1,-1
4214,7,-1,-1
4215,0,0,160
4215,1,0,160
4215,2,-1,-1
4215,3,-1,-1
4215,4,-1,-1
4215,5,-1,-1
4215,6,-1,-1
4215,7,-1,-1
4216,0,0,160
4216,1,0,160
4216,2,-1,-1
4216,3,-1,-1
4216,4,-1,-1
4216,5,-1,-1
4216,6,-1,-1
4216,7,-1,-1
4217,0,0,160
4217,1,0,160
4217,2,-1,-1
4217,3,-1,-1
4217,4,-1,-1
4217,5,-1,-1
4217,6,-1,-1
4217,7,-1,-1
4218,0,0,160
4218,1,0,160
4218,2,-1,-1
4218,3,-1,-1
4218,4,-1,-1
4218,5,-1,-1
4218,6,-1,-1
4218,7,-1,-1
4219,0,0,160
4219,1,0,160
4219,2,-1,-1
4219,3,-1,-1
4219,4,-1,-1
4219,5,-1,-1
4219,6,-1,-1
4219,7,-1,-1
4220,0,0,160
4220,1,0,160
4220,2,-1,-1
4220,3,-1,-1
4220,4,-1,-1
4220,5,-1,-1
4220,6,-1,-1
4220,7,-1,-1
4221,0,0,160
4221,1,0,160
4221,2,-1,-1
4221,3,-1,-1
4221,4,-1,-1
4221,5,-1,-1
4221,6,-1,-1
4221,7,-1,-1
4222,0,0,160
4222,1,0,160
4222,2,-1,-1
4222,3,-1,-1
4222,4,-1,-1
4222,5,-1,-1
4222,6,-1,-1
4222,7,-1,-1
4223,0,0,160
4223,1,0,160
4223,2,-1,-1
4223,3,-1,-1
4223,4,-1,-1
4223,5,-1,-1
4223,6,-1,-1
4223,7,-1,-1
4224,0,0,160
4224,1,0,160
4224,2,-1,-1
4224,3,-1,-1
4224,4,-1,-1
4224,5,-1,-1
4224,6,-1,-1
4224,7,-1,-1
4225,0,0,160
4225,1,0,160
4225,2,-1,-1
4225,3,-1,-1
4225,4,-1,-1
4225,5,-1,-1
4225,6,-1,-1
4225,7,-1,-1
4226,0,0,160
4226,1,0,160
4226,2,-1,-1
4226,3,-1,-1
4226,4,-1,-1
4226,5,-1,-1
4226,6,-1,-1
4226,7,-1,-1
4227,0,0,160
4227,1,0,160
4227,2,-1,-1
4227,3,-1,-1
4227,4,-1,-1
4227,5,-1,-1
4227,6,-1,-1
4227,7,-1,-1
4228,0,0,160
4228,1,0,160
4228,2,-1,-1
4228,3,-1,-1
4228,4,-1,-1
4228,5,-1,-1
4228,6,-1,-1
4228,7,-1,-1
4229,0,0,160
4229,1,0,160
4229,2,-1,-1
4229,3,-1,-1
4229,4,-1,-1
4229,5,-1,-1
4229,6,-1,-1
4229,7,-1,-1
4230,0,0,160
4230,1,0,160
4230,2,-1,-1
4230,3,-1,-1
4230,4,-1,-1
4230,5,-1,-1
4230,6,-1,-1
4230,7,-1,-1
4231,0,0,160
4231,1,0,160
4231,2,-1,-1
4231,3,-1,-1
4231,4,-1,-1
4231,5,-1,-1
4231,6,-1,-1
4231,7,-1,-1
4232,0,0,160
4232,1,0,160
4232,2,-1,-1
4232,3,-1,-1
4232,4,-1,-1
4232,5,-1,-1
4232,6,-1,-1
4232,7,-1,-1
4233,0,0,160
4233,1,0,160
4233,2,-1,-1
4233,3,-1,-1
4233,4,-1,-1
4233,5,-1,-1
4233,6,-1,-1
4233,7,-1,-1
4234,0,0,160
4234,1,0,160
4234,2,-1,-1
4234,3,-1,-1
4234,4,-1,-1
4234,5,-1,-1
4234,6,-1,-1
4234,7,-1,-1
4235,0,0,160
4235,1,0,160
4235,2,-1,-1
4235,3,-1,-1
4235,4,-1,-1
4235,5,-1,-1
4235,6,-1,-1
4235,7,-1,-1
4236,0,0,160
4236,1,0,160
4236,2,-1,-1
4236,3,-1,-1
4236,4,-1,-1
4236,5,-1,-1
4236,6,-1,-1
4236,7,-1,-1
4237,0,0,160
4237,1,0,160
4237,2,-1,-1
4237,3,-1,-1
4237,4,-1,-1
4237,5,-1,-1
4237,6,-1,-1
4237,7,-1,-1
4238,0,0,160
4238,1,0,160
4238,2,-1,-1
4238,3,-1,-1
4238,4,-1,-1
4238,5,-1,-1
4238,6,-1,-1
4238,7,-1,-1
4239,0,0,160
4239,1,0,160
4239,2,-1,-1
4239,3,-1,-1
4239,4,-1,-1
4239,5,-1,-1
4239,6,-1,-1
4239,7,-1,-1
4240,0,0,160
4240,1,0,160
4240,2,-1,-1
4240,3,-1,-1
4240,4,-1,-1
4240,5,-1,-1
4240,6,-1,-1
4240,7,-1,-1
4241,0,0,160
4241,1,0,160
4241,2,-1,-1
4241,3,-1,-1
4241,4,-1,-1
4241,5,-1,-1
4241,6,-1,-1
4241,7,-1,-1
4242,0,0,160
4242,1,0,160
4242,2,-1,-1
4242,3,-1,-1
4242,4,-1,-1
4242,5,-1,-1
4242,6,-1,-1
4242,7,-1,-1
4243,0,0,160
4243,1,0,160
4243,2,-1,-1
4243,3,-1,-1
4243,4,-1,-1
4243,5,-1,-1
4243,6,-1,-1
4243,7,-1,-1
4244,0,0,160
4244,1,0,160
4244,2,-1,-1
4244,3,-1,-1
4244,4,-1,-1
4244,5,-1,-1
4244,6,-1,-1
4244,7,-1,-1
4245,0,0,160
4245,1,0,160
4245,2,-1,-1
4245,3,-1,-1
4245,4,-1,-1
4245,5,-1,-1
4245,6,-1,-1
4245,7,-1,-1
4246,0,0,160
4246,1,0,160
4246,2,-1,-1
4246,3,-1,-1
4246,4,-1,-1
4246,5,-1,-1
4246,6,-1,-1
4246,7,-1,-1
4247,0,0,160
4247,1,0,160
4247,2,-1,-1
4247,3,-1,-1
4247,4,-1,-1
4247,5,-1,-1
4247,6,-1,-1
4247,7,-1,-1
4248,0,0,160
4248,1,0,160
4248,2,-1,-1
4248,3,-1,-1
4248,4,-1,-1
4248,5,-1,-1
4248,6,-1,-1
4248,7,-1,-1
4249,0,0,160
4249,1,0,160
4249,2,-1,-1
4249,3,-1,-1
4249,4,-1,-1
4249,5,-1,-1
4249,6,-1,-1
4249,7,-1,-1
4250,0,0,160
4250,1,0,160
4250,2,-1,-1
4250,3,-1,-1
4250,4,-1,-1
4250,5,-1,-1
4250,6,-1,-1
4250,7,-1,-1
4251,0,0,160
4251,1,0,160
4251,2,-1,-1
4251,3,-1,-1
4251,4,-1,-1
4251,5,-1,-1
4251,6,-1,-1
4251,7,-1,-1
4252,0,0,160
4252,1,0,160
4252,2,-1,-1
4252,3,-1,-1
4252,4,-1,-1
4252,5,-1,-1
4252,6,-1,-1
4252,7,-1,-1
4253,0,0,160
4253,1,0,160
4253,2,-1,-1
4253,3,-1,-1
4253,4,-1,-1
4253,5,-1,-1
4253,6,-1,-1
4253,7,-1,-1
4254,0,0,160
4254,1,0,160
4254,2,-1,-1
4254,3,-1,-1
4254,4,-1,-1
4254,5,-1,-1
4254,6,-1,-1
4254,7,-1,-1
4255,0,0,160
4255,1,0,160
4255,2,-1,-1
4255,3,-1,-1
4255,4,-1,-1
4255,5,-1,-1
4255,6,-1,-1
4255,7,-1,-1
4256,0,0,160
4256,1,0,160
4256,2,-1,-1
4256,3,-1,-1
4256,4,-1,-1
4256,5,-1,-1
4256,6,-1,-1
4256,7,-1,-1
4257,0,0,160
4257,1,0,160
4257,2,-1,-1
4257,3,-1,-1
4257,4,-1,-1
4257,5,-1,-1
4257,6,-1,-1
4257,7,-1,-1
4258,0,0,160
4258,1,0,160
4258,2,-1,-1
4258,3,-1,-1
4258,4,-1,-1
4258,5,-1,-1
4258,6,-1,-1
4258,7,-1,-1
4259,0,0,160
4259,1,0,160
4259,2,-1,-1
4259,3,-1,-1
4259,4,-1,-1
4259,5,-1,-1
4259,6,-1,-1
4259,7,-1,-1
4260,0,0,160
4260,1,0,160
4260,2,-1,-1
4260,3,-1,-1
4260,4,-1,-1
4260,5,-1,-1
4260,6,-1,-1
4260,7,-1,-1
4261,0,0,160
4261,1,0,160
4261,2,-1,-1
4261,3,-1,-1
4261,4,-1,-1
4261,5,-1,-1
4261,6,-1,-1
4261,7,-1,-1
4262,0,0,160
4262,1,0,160
4262,2,-1,-1
4262,3,-1,-1
4262,4,-1,-1
4262,5,-1,-1
4262,6,-1,-1
4262,7,-1,-1
4263,0,0,160
4263,1,0,160
4263,2,-1,-1
4263,3,-1,-1
4263,4,-1,-1
4263,5,-1,-1
4263,6,-1,-1
4263,7,-1,-1
4264,0,0,160
4264,1,0,160
4264,2,-1,-1
4264,3,-1,-1
4264,4,-1,-1
4264,5,-1,-1
4264,6,-1,-1
4264,7,-1,-1
4265,0,0,160
4265,1,0,160
4265,2,-1,-1
4265,3,-1,-1
4265,4,-1,-1
4265,5,-1,-1
4265,6,-1,-1
4265,7,-1,-1
4266,0,0,160
4266,1,0,160
4266,2,-1,-1
4266,3,-1,-1
4266,4,-1,-1
4266,5,-1,-1
4266,6,-1,-1
4266,7,-1,-1
4267,0,0,160
4267,1,0,160
4267,2,-1,-1
4267,3,-1,-1
4267,4,-1,-1
4267,5,-1,-1
4267,6,-1,-1
4267,7,-1,-1
4268,0,0,160
4268,1,0,160
4268,2,-1,-1
4268,3,-1,-1
4268,4,-1,-1
4268,5,-1,-1
4268,6,-1,-1
4268,7,-1,-1
4269,0,0,160
4269,1,0,160
4269,2,-1,-1
4269,3,-1,-1
4269,4,-1,-1
4269,5,-1,-1
4269,6,-1,-1
4269,7,-1,-1
4270,0,0,160
4270,1,0,160
4270,2,-1,-1
4270,3,-1,-1
4270,4,-1,-1
4270,5,-1,-1
4270,6,-1,-1
4270,7,-1,-1
4271,0,0,160
4271,1,0,160
4271,2,-1,-1
4271,3,-1,-1
4271,4,-1,-1
4271,5,-1,-1
4271,6,-1,-1
4271,7,-1,-1
4272,0,0,160
4272,1,0,160
4272,2,-1,-1
4272,3,-1,-1
4272,4,-1,-1
4272,5,-1,-1
4272,6,-1,-1
4272,7,-1,-1
4273,0,0,160
4273,1,0,160
4273,2,-1,-1
4273,3,-1,-1
4273,4,-1,-1
4273,5,-1,-1
4273,6,-1,-1
4273,7,-1,-1
4274,0,0,160
4274,1,0,160
4274,2,-1,-1
4274,3,-1,-1
4274,4,-1,-1
4274,5,-1,-1
4274,6,-1,-1
4274,7,-1,-1
4275,0,0,160
4275,1,0,160
4275,2,-1,-1
4275,3,-1,-1
4275,4,-1,-1
4275,5,-1,-1
4275,6,-1,-1
4275,7,-1,-1
4276,0,0,160
4276,1,0,160
4276,2,-1,-1
4276,3,-1,-1
4276,4,-1,-1
4276,5,-1,-1
4276,6,-1,-1
4276,7,-1,-1
4277,0,0,160
4277,1,0,160
4277,2,-1,-1
4277,3,-1,-1
4277,4,-1,-1
4277,5,-1,-1
4277,6,-1,-1
4277,7,-1,-1
4278,0,0,160
4278,1,0,160
4278,2,-1,-1
4278,3,-1,-1
4278,4,-1,-1
4278,5,-1,-1
4278,6,-1,-1
4278,7,-1,-1
4279,0,0,160
4279,1,0,160
4279,2,-1,-1
4279,3,-1,-1
4279,4,-1,-1
4279,5,-1,-1
4279,6,-1,-1
4279,7,-1,-1
4280,0,0,160
4280,1,0,160
4280,2,-1,-1
4280,3,-1,-1
4280,4,-1,-1
4280,5,-1,-1
4280,6,-1,-1
4280,7,-1,-1
4281,0,0,160
4281,1,0,160
4281,2,-1,-1
4281,3,-1,-1
4281,4,-1,-1
4281,5,-1,-1
4281,6,-1,-1
4281,7,-1,-1
4282,0,0,160
4282,1,0,160
4282,2,-1,-1
4282,3,-1,-1
4282,4,-1,-1
4282,5,-1,-1
4282,6,-1,-1
4282,7,-1,-1
4283,0,0,160
4283,1,0,160
4283,2,-1,-1
4283,3,-1,-1
4283,4,-1,-1
4283,5,-1,-1
4283,6,-1,-1
4283,7,-1,-1
4284,0,0,160
4284,1,0,160
4284,2,-1,-1
4284,3,-1,-1
4284,4,-1,-1
4284,5,-1,-1
4284,6,-1,-1
4284,7,-1,-1
4285,0,0,160
4285,1,0,160
4285,2,-1,-1
4285,3,-1,-1
4285,4,-1,-1
4285,5,-1,-1
4285,6,-1,-1
4285,7,-1,-1
4286,0,0,160
4286,1,0,160
4286,2,-1,-1
4286,3,-1,-1
4286,4,-1,-1
4286,5,-1,-1
4286,6,-1,-1
4286,7,-1,-1
4287,0,0,160
4287,1,0,160
4287,2,-1,-1
4287,3,-1,-1
4287,4,-1,-1
4287,5,-1,-1
4287,6,-1,-1
4287,7,-1,-1
4288,0,0,160
4288,1,0,160
4288,2,-1,-1
4288,3,-1,-1
4288,4,-1,-1
4288,5,-1,-1
4288,6,-1,-1
4288,7,-1,-1
4289,0,0,160
4289,1,0,160
4289,2,-1,-1
4289,3,-1,-1
4289,4,-1,-1
4289,5,-1,-1
4289,6,-1,-1
4289,7,-1,-1
4290,0,0,160
4290,1,0,160
4290,2,-1,-1
4290,3,-1,-1
4290,4,-1,-1
4290,5,-1,-1
4290,6,-1,-1
4290,7,-1,-1
4291,0,0,160
4291,1,0,160
4291,2,-1,-1
4291,3,-1,-1
4291,4,-1,-1
4291,5,-1,-1
4291,6,-1,-1
4291,7,-1,-1
4292,0,0,160
4292,1,0,160
4292,2,-1,-1
4292,3,-1,-1
4292,4,-1,-1
4292,5,-1,-1
4292,6,-1,-1
4292,7,-1,-1
4293,0,0,160
4293,1,0,160
4293,2,-1,-1
4293,3,-1,-1
4293,4,-1,-1
4293,5,-1,-1
4293,6,-1,-1
4293,7,-1,-1
4294,0,0,160
4294,1,0,160
4294,2,-1,-1
4294,3,-1,-1
4294,4,-1,-1
4294,5,-1,-1
4294,6,-1,-1
4294,7,-1,-1
4295,0,0,160
4295,1,0,160
4295,2,-1,-1
4295,3,-1,-1
4295,4,-1,-1
4295,5,-1,-1
4295,6,-1,-1
4295,7,-1,-1
4296,0,0,160
4296,1,0,160
4296,2,-1,-1
4296,3,-1,-1
4296,4,-1,-1
4296,5,-1,-1
4296,6,-1,-1
4296,7,-1,-1
4297,0,0,160
4297,1,0,160
4297,2,-1,-1
4297,3,-1,-1
4297,4,-1,-1
4297,5,-1,-1
4297,6,-1,-1
4297,7,-1,-1
4298,0,0,160
4298,1,0,160
4298,2,-1,-1
4298,3,-1,-1
4298,4,-1,-1
4298,5,-1,-1
4298,6,-1,-1
4298,7,-1,-1
4299,0,0,160
4299,1,0,160
4299,2,-1,-1
4299,3,-1,-1
4299,4,-1,-1
4299,5,-1,-1
4299,6,-1,-1
4299,7,-1,-1
4300,0,0,160
4300,1,0,160
4300,2,-1,-1
4300,3,-1,-1
4300,4,-1,-1
4300,5,-1,-1
4300,6,-1,-1
4300,7,-1,-1
4301,0,0,160
4301,1,0,160
4301,2,-1,-1
4301,3,-1,-1
4301,4,-1,-1
4301,5,-1,-1
4301,6,-1,-1
4301,7,-1,-1
4302,0,0,160
4302,1,0,160
4302,2,-1,-1
4302,3,-1,-1
4302,4,-1,-1
4302,5,-1,-1
4302,6,-1,-1
4302,7,-1,-1
4303,0,0,160
4303,1,0,160
4303,2,-1,-1
4303,3,-1,-1
4303,4,-1,-1
4303,5,-1,-1
4303,6,-1,-1
4303,7,-1,-1
4304,0,0,160
4304,1,0,160
4304,2,-1,-1
4304,3,-1,-1
4304,4,-1,-1
4304,5,-1,-1
4304,6,-1,-1
4304,7,-1,-1
4305,0,0,160
4305,1,0,160
4305,2,-1,-1
4305,3,-1,-1
4305,4,-1,-1
4305,5,-1,-1
4305,6,-1,-1
4305,7,-1,-1
4306,0,0,160
4306,1,0,160
4306,2,-1,-1
4306,3,-1,-1
4306,4,-1,-1
4306,5,-1,-1
4306,6,-1,-1
4306,7,-1,-1
4307,0,0,160
4307,1,0,160
4307,2,-1,-1
4307,3,-1,-1
4307,4,-1,-1
4307,5,-1,-1
4307,6,-1,-1
4307,7,-1,-1
4308,0,0,160
4308,1,0,160
4308,2,-1,-1
4308,3,-1,-1
4308,4,-1,-1
4308,5,-1,-1
4308,6,-1,-1
4308,7,-1,-1
4309,0,0,160
4309,1,0,160
4309,2,-1,-1
4309,3,-1,-1
4309,4,-1,-1
4309,5,-1,-1
4309,6,-1,-1
4309,7,-1,-1
4310,0,0,160
4310,1,0,160
4310,2,-1,-1
4310,3,-1,-1
4310,4,-1,-1
4310,5,-1,-1
4310,6,-1,-1
4310,7,-1,-1
4311,0,0,160
4311,1,0,160
4311,2,-1,-1
4311,3,-1,-1
4311,4,-1,-1
4311,5,-1,-1
4311,6,-1,-1
4311,7,-1,-1
4312,0,0,160
4312,1,0,160
4312,2,-1,-1
4312,3,-1,-1
4312,4,-1,-1
4312,5,-1,-1
4312,6,-1,-1
4312,7,-1,-1
4313,0,0,160
4313,1,0,160
4313,2,-1,-1
4313,3,-1,-1
4313,4,-1,-1
4313,5,-1,-1
4313,6,-1,-1
4313,7,-1,-1
4314,0,0,160
4314,1,0,160
4314,2,-1,-1
4314,3,-1,-1
4314,4,-1,-1
4314,5,-1,-1
4314,6,-1,-1
4314,7,-1,-1
4315,0,0,160
4315,1,0,160
4315,2,-1,-1
4315,3,-1,-1
4315,4,-1,-1
4315,5,-1,-1
4315,6,-1,-1
4315,7,-1,-1
4316,0,0,160
4316,1,0,160
4316,2,-1,-1
4316,3,-1,-1
4316,4,-1,-1
4316,5,-1,-1
4316,6,-1,-1
4316,7,-1,-1
4317,0,0,160
4317,1,0,160
4317,2,-1,-1
4317,3,-1,-1
4317,4,-1,-1
4317,5,-1,-1
4317,6,-1,-1
4317,7,-1,-1
4318,0,0,160
4318,1,0,160
4318,2,-1,-1
4318,3,-1,-1
4318,4,-1,-1
4318,5,-1,-1
4318,6,-1,-1
4318,7,-1,-1
4319,0,0,160
4319,1,0,160
4319,2,-1,-1
4319,3,-1,-1
4319,4,-1,-1
4319,5,-1,-1
4319,6,-1,-1
4319,7,-1,-1
4320,0,0,160
4320,1,0,160
4320,2,-1,-1
4320,3,-1,-1
4320,4,-1,-1
4320,5,-1,-1
4320,6,-1,-1
4320,7,-1,-1
4321,0,0,160
4321,1,0,160
4321,2,-1,-1
4321,3,-1,-1
4321,4,-1,-1
4321,5,-1,-1
4321,6,-1,-1
4321,7,-1,-1
4322,0,0,160
4322,1,0,160
4322,2,-1,-1
4322,3,-1,-1
4322,4,-1,-1
4322,5,-1,-1
4322,6,-1,-1
4322,7,-1,-1
4323,0,0,160
4323,1,0,160
4323,2,-1,-1
4323,3,-1,-1
4323,4,-1,-1
4323,5,-1,-1
4323,6,-1,-1
4323,7,-1,-1
4324,0,0,160
4324,1,0,160
4324,2,-1,-1
4324,3,-1,-1
4324,4,-1,-1
4324,5,-1,-1
4324,6,-1,-1
4324,7,-1,-1
4325,0,0,160
4325,1,0,160
4325,2,-1,-1
4325,3,-1,-1
4325,4,-1,-1
4325,5,-1,-1
4325,6,-1,-1
4325,7,-1,-1
4326,0,0,160
4326,1,0,160
4326,2,-1,-1
4326,3,-1,-1
4326,4,-1,-1
4326,5,-1,-1
4326,6,-1,-1
4326,7,-1,-1
4327,0,0,160
4327,1,0,160
4327,2,-1,-1
4327,3,-1,-1
4327,4,-1,-1
4327,5,-1,-1
4327,6,-1,-1
4327,7,-1,-1
4328,0,0,160
4328,1,0,160
4328,2,-1,-1
4328,3,-1,-1
4328,4,-1,-1
4328,5,-1,-1
4328,6,-1,-1
4328,7,-1,-1
4329,0,0,160
4329,1,0,160
4329,2,-1,-1
4329,3,-1,-1
4329,4,-1,-1
4329,5,-1,-1
4329,6,-1,-1
4329,7,-1,-1
4330,0,0,160
4330,1,0,160
4330,2,-1,-1
4330,3,-1,-1
4330,4,-1,-1
4330,5,-1,-1
4330,6,-1,-1
4330,7,-1,-1
4331,0,0,160
4331,1,0,160
4331,2,-1,-1
4331,3,-1,-1
4331,4,-1,-1
4331,5,-1,-1
4331,6,-1,-1
4331,7,-1,-1
4332,0,0,160
4332,1,0,160
4332,2,-1,-1
4332,3,-1,-1
4332,4,-1,-1
4332,5,-1,-1
4332,6,-1,-1
4332,7,-1,-1
4333,0,0,160
4333,1,0,160
4333,2,-1,-1
4333,3,-1,-1
4333,4,-1,-1
4333,5,-1,-1
4333,6,-1,-1
4333,7,-1,-1
4334,0,0,160
4334,1,0,160
4334,2,-1,-1
4334,3,-1,-1
4334,4,-1,-1
4334,5,-1,-1
4334,6,-1,-1
4334,7,-1,-1
4335,0,0,160
4335,1,0,160
4335,2,-1,-1
4335,3,-1,-1
4335,4,-1,-1
4335,5,-1,-1
4335,6,-1,-1
4335,7,-1,-1
4336,0,0,160
4336,1,0,160
4336,2,-1,-1
4336,3,-1,-1
4336,4,-1,-1
4336,5,-1,-1
4336,6,-1,-1
4336,7,-1,-1
4337,0,0,160
4337,1,0,160
4337,2,-1,-1
4337,3,-1,-1
4337,4,-1,-1
4337,5,-1,-1
4337,6,-1,-1
4337,7,-1,-1
4338,0,0,160
4338,1,0,160
4338,2,-1,-1
4338,3,-1,-1
4338,4,-1,-1
4338,5,-1,-1
4338,6,-1,-1
4338,7,-1,-1
4339,0,0,160
4339,1,0,160
4339,2,-1,-1
4339,3,-1,-1
4339,4,-1,-1
4339,5,-1,-1
4339,6,-1,-1
4339,7,-1,-1
4340,0,0,160
4340,1,0,160
4340,2,-1,-1
4340,3,-1,-1
4340,4,-1,-1
4340,5,-1,-1
4340,6,-1,-1
4340,7,-1,-1
4341,0,0,160
4341,1,0,160
4341,2,-1,-1
4341,3,-1,-1
4341,4,-1,-1
4341,5,-1,-1
4341,6,-1,-1
4341,7,-1,-1
4342,0,0,160
4342,1,0,160
4342,2,-1,-1
4342,3,-1,-1
4342,4,-1,-1
4342,5,-1,-1
4342,6,-1,-1
4342,7,-1,-1
4343,0,0,160
4343,1,0,160
4343,2,-1,-1
4343,3,-1,-1
4343,4,-1,-1
4343,5,-1,-1
4343,6,-1,-1
4343,7,-1,-1
4344,0,0,160
4344,1,0,160
4344,2,-1,-1
4344,3,-1,-1
4344,4,-1,-1
4344,5,-1,-1
4344,6,-1,-1
4344,7,-1,-1
4345,0,0,160
4345,1,0,160
4345,2,-1,-1
4345,3,-1,-1
4345,4,-1,-1
4345,5,-1,-1
4345,6,-1,-1
4345,7,-1,-1
4346,0,0,160
4346,1,0,160
4346,2,-1,-1
4346,3,-1,-1
4346,4,-1,-1
4346,5,-1,-1
4346,6,-1,-1
4346,7,-1,-1
4347,0,0,160
4347,1,0,160
4347,2,-1,-1
4347,3,-1,-1
4347,4,-1,-1
4347,5,-1,-1
4347,6,-1,-1
4347,7,-1,-1
4348,0,0,160
4348,1,0,160
4348,2,-1,-1
4348,3,-1,-1
4348,4,-1,-1
4348,5,-1,-1
4348,6,-1,-1
4348,7,-1,-1
4349,0,0,160
4349,1,0,160
4349,2,-1,-1
4349,3,-1,-1
4349,4,-1,-1
4349,5,-1,-1
4349,6,-1,-1
4349,7,-1,-1
4350,0,0,160
4350,1,0,160
4350,2,-1,-1
4350,3,-1,-1
4350,4,-1,-1
4350,5,-1,-1
4350,6,-1,-1
4350,7,-1,-1
4351,0,0,160
4351,1,0,160
4351,2,-1,-1
4351,3,-1,-1
4351,4,-1,-1
4351,5,-1,-1
4351,6,-1,-1
4351,7,-1,-1
4352,0,0,160
4352,1,0,160
4352,2,-1,-1
4352,3,-1,-1
4352,4,-1,-1
4352,5,-1,-1
4352,6,-1,-1
4352,7,-1,-1
4353,0,0,160
4353,1,0,160
4353,2,-1,-1
4353,3,-1,-1
4353,4,-1,-1
4353,5,-1,-1
4353,6,-1,-1
4353,7,-1,-1
4354,0,0,160
4354,1,0,160
4354,2,-1,-1
4354,3,-1,-1
4354,4,-1,-1
4354,5,-1,-1
4354,6,-1,-1
4354,7,-1,-1
4355,0,0,160
4355,1,0,160
4355,2,-1,-1
4355,3,-1,-1
4355,4,-1,-1
4355,5,-1,-1
4355,6,-1,-1
4355,7,-1,-1
4356,0,0,160
4356,1,0,160
4356,2,-1,-1
4356,3,-1,-1
4356,4,-1,-1
4356,5,-1,-1
4356,6,-1,-1
4356,7,-1,-1
4357,0,0,160
4357,1,0,160
4357,2,-1,-1
